"Rating","Style","Name","Num Reviews","Locations","Link","Brewery","Light","Dark","Roasted","Sweet","Bitter","Carbonation","Fruit","Spice","Sour","Smokey","Total Count"
"92","American Double / Imperial Stout","Doubly Down 'N Even Dirtier","100","{'Minnesota': 10, 'Illinois': 16, 'Indiana': 6, 'Maryland': 2, 'Louisiana': 1, 'Texas': 3, 'Arizona': 4, 'Michigan': 2, 'Utah': 1, 'Virginia': 3, 'Oregon': 3, 'District of Columbia': 1, 'California': 8, 'Massachusetts': 3, 'Belgium': 1, 'New Hampshire': 1, 'Georgia': 4, 'Pennsylvania': 6, 'Florida': 3, 'Rhode Island': 2, 'South Carolina': 1, 'Missouri': 2, 'Ohio': 6, 'Colorado': 2, 'New Jersey': 1, 'Saskatchewan (Canada)': 1, 'Washington': 3, 'New York': 2, 'Montana': 1, 'Maine': 1}","http://beeradvocate.com/beer/profile/784/63455/?sort=topr","Tyranena Brewing Company","140","416","385","634","52","211","5","9","9","67","1928"
"89","American Double / Imperial Stout","Evil Twin Yin","95","{'Mississippi': 1, 'Alberta (Canada)': 3, 'Illinois': 5, 'Netherlands': 1, 'Maryland': 3, 'Louisiana': 1, 'Ontario (Canada)': 3, 'Arizona': 2, 'Iowa': 1, 'Virginia': 2, 'Oregon': 2, 'Connecticut': 2, 'California': 8, 'Massachusetts': 2, 'South Carolina': 2, 'New Hampshire': 2, 'Spain': 1, 'Vermont': 1, 'Georgia': 7, 'Pennsylvania': 10, 'Denmark': 1, 'Finland': 1, 'Florida': 4, 'Kentucky': 2, 'Australia': 2, 'Missouri': 1, 'Ohio': 7, 'Alabama': 1, 'New Jersey': 1, 'Washington': 5, 'North Carolina': 1, 'New York': 6, 'United Kingdom (England)': 1, 'Maine': 3}","http://beeradvocate.com/beer/profile/24300/68299/?sort=topr","Evil Twin Brewing","81","526","372","251","145","185","43","14","7","77","1701"
"90","American Double / Imperial Stout","Evil Twin Soft Dookie","98","{'Mississippi': 1, 'Alberta (Canada)': 3, 'Illinois': 7, 'Netherlands': 1, 'Indiana': 2, 'Maryland': 1, 'Texas': 1, 'Ontario (Canada)': 3, 'Australia': 1, 'Wisconsin': 1, 'Virginia': 5, 'Oregon': 2, 'Connecticut': 1, 'Tennessee': 1, 'New Hampshire': 2, 'Massachusetts': 2, 'South Carolina': 1, 'California': 9, 'Vermont': 1, 'Georgia': 7, 'Pennsylvania': 8, 'Denmark': 1, 'Poland': 1, 'Florida': 4, 'Sweden': 5, 'Arizona': 1, 'Ohio': 7, 'South Africa': 1, 'New Jersey': 1, 'Washington': 1, 'North Carolina': 3, 'New York': 6, 'United Kingdom (England)': 1, 'Nevada': 2, 'Maine': 2, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/24300/63867/?sort=topr","Evil Twin Brewing","106","417","367","454","112","196","33","20","11","48","1764"
"98","American Double / Imperial Stout","Black Damnation V","98","{'Oklahoma': 1, 'Illinois': 8, 'Georgia': 2, 'New Mexico': 1, 'Ireland': 1, 'Indiana': 2, 'Maryland': 2, 'Louisiana': 1, 'Texas': 3, 'Ontario (Canada)': 3, 'Australia': 6, 'Iowa': 1, 'Michigan': 1, 'Virginia': 3, 'Connecticut': 2, 'District of Columbia': 3, 'California': 11, 'Massachusetts': 4, 'South Carolina': 3, 'Germany': 1, 'Netherlands': 5, 'Pennsylvania': 4, 'Florida': 4, 'Alaska': 1, 'Kentucky': 1, 'Rhode Island': 2, 'Belgium': 2, 'Sweden': 1, 'Arizona': 2, 'Missouri': 2, 'Ohio': 4, 'France': 1, 'Colorado': 1, 'New Jersey': 1, 'New York': 3, 'Tennessee': 1, 'United Kingdom (England)': 1, 'Maine': 3}","http://beeradvocate.com/beer/profile/15237/56776/?sort=topr","Double Black","72","618","322","352","53","182","49","18","6","79","1751"
"91","American Double / Imperial Stout","Fayston Maple Imperial Stout","66","{'Delaware': 1, 'Minnesota': 1, 'Illinois': 7, 'Maryland': 3, 'Virginia': 2, 'Oregon': 1, 'Connecticut': 5, 'District of Columbia': 2, 'New Hampshire': 4, 'Massachusetts': 7, 'South Carolina': 2, 'California': 4, 'Vermont': 4, 'Netherlands': 1, 'Pennsylvania': 6, 'Quebec (Canada)': 1, 'Florida': 1, 'Rhode Island': 2, 'Colorado': 2, 'New Jersey': 5, 'Washington': 1, 'North Carolina': 1, 'New York': 3}","http://beeradvocate.com/beer/profile/17980/47763/?sort=topr","Lawson's Finest Liquids","55","385","238","410","63","133","12","5","6","39","1346"
"96","American Double / Imperial Stout","Moat Water","51","{'Tennessee': 1, 'Netherlands': 1, 'New Jersey': 3, 'Washington': 1, 'Missouri': 1, 'Florida': 13, 'Minnesota': 2, 'North Carolina': 2, 'Illinois': 10, 'Pennsylvania': 3, 'Connecticut': 1, 'Georgia': 1, 'California': 3, 'Massachusetts': 1, 'Indiana': 1, 'Belgium': 1, 'Ohio': 2, 'Maryland': 1, 'New York': 2, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/17981/86580/?sort=topr","Cigar City Brewing","62","305","292","327","25","104","4","0","3","35","1157"
"98","American Double / Imperial Stout","AleSmith Speedway Stout","48","{'Arizona': 2, 'Colorado': 2, 'New York': 1, 'New Jersey': 1, 'Washington': 1, 'Michigan': 1, 'Florida': 1, 'Oregon': 1, 'Illinois': 8, 'Pennsylvania': 2, 'District of Columbia': 2, 'California': 18, 'Ohio': 1, 'Indiana': 2, 'Maryland': 2, 'Nevada': 1, 'Louisiana': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/396/54035/?sort=topr","Kopi Luwak","49","274","334","95","46","97","20","2","6","10","933"
"91","American Double / Imperial Stout","Silent Night","91","{'Oklahoma': 1, 'Delaware': 1, 'Minnesota': 3, 'Illinois': 10, 'Indiana': 1, 'Maryland': 1, 'Texas': 1, 'Arizona': 2, 'Virginia': 4, 'Connecticut': 1, 'District of Columbia': 1, 'New Hampshire': 1, 'Massachusetts': 2, 'South Carolina': 5, 'California': 7, 'Georgia': 4, 'Pennsylvania': 6, 'Florida': 3, 'Kentucky': 1, 'Rhode Island': 1, 'Ohio': 1, 'New Jersey': 6, 'Saskatchewan (Canada)': 1, 'Washington': 2, 'North Carolina': 22, 'Tennessee': 2, 'Nevada': 1}","http://beeradvocate.com/beer/profile/21193/63899/?sort=topr","Mother Earth Brewing","109","468","344","456","62","241","35","12","10","111","1848"
"88","American Double / Imperial Stout","Saranac Imperial Stout","100","{'Illinois': 1, 'Georgia': 4, 'Indiana': 1, 'Maryland': 6, 'Louisiana': 1, 'Ontario (Canada)': 4, 'Tennessee': 1, 'Wisconsin': 1, 'Iowa': 1, 'Virginia': 3, 'Connecticut': 3, 'District of Columbia': 1, 'New Hampshire': 2, 'Massachusetts': 9, 'West Virginia': 2, 'South Carolina': 3, 'California': 2, 'Vermont': 2, 'Netherlands': 1, 'Pennsylvania': 10, 'Kentucky': 2, 'Rhode Island': 3, 'Ohio': 4, 'Alabama': 1, 'Colorado': 1, 'New Jersey': 2, 'Washington': 1, 'North Carolina': 8, 'New York': 20}","http://beeradvocate.com/beer/profile/99/39272/?sort=topr","Matt Brewing Company","114","486","329","269","142","197","39","12","21","43","1652"
"90","American Double / Imperial Stout","Bell's Bourbon Barrel Aged Cherry Stout","100","{'Iowa': 1, 'Oklahoma': 1, 'Delaware': 1, 'Minnesota': 2, 'Illinois': 6, 'Indiana': 3, 'Maryland': 3, 'Texas': 2, 'Ontario (Canada)': 2, 'Arizona': 1, 'Wisconsin': 3, 'Michigan': 5, 'Utah': 2, 'Virginia': 2, 'Connecticut': 1, 'District of Columbia': 2, 'California': 13, 'Massachusetts': 2, 'South Carolina': 5, 'New Hampshire': 1, 'Georgia': 1, 'Pennsylvania': 8, 'Quebec (Canada)': 1, 'Florida': 1, 'Alaska': 1, 'Kentucky': 2, 'Ohio': 12, 'Colorado': 5, 'New Jersey': 1, 'Saskatchewan (Canada)': 1, 'Washington': 1, 'North Carolina': 3, 'New York': 5}","http://beeradvocate.com/beer/profile/287/37847/?sort=topr","Bell's Brewery, Inc.","91","442","168","498","11","202","223","3","162","96","1896"
"81","American Double / Imperial Stout","Raspberry Russian Imperial Stout","52","{'Minnesota': 2, 'Idaho': 2, 'Wisconsin': 1, 'Virginia': 1, 'Oregon': 4, 'Connecticut': 1, 'Montana': 1, 'California': 9, 'Texas': 3, 'New Hampshire': 1, 'Georgia': 3, 'Pennsylvania': 5, 'Florida': 2, 'District of Columbia': 1, 'Ohio': 2, 'Colorado': 3, 'New Jersey': 2, 'Washington': 4, 'North Carolina': 1, 'New York': 1, 'Nevada': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/8/79728/?sort=topr","Widmer Brothers Brewing Company","42","220","162","146","58","99","29","3","28","10","797"
"91","American Double / Imperial Stout","Beer Geek Brunch Weasel","75","{'Alberta (Canada)': 2, 'Minnesota': 2, 'Illinois': 8, 'Indiana': 1, 'Texas': 2, 'Ontario (Canada)': 1, 'Australia': 2, 'Wisconsin': 3, 'France': 1, 'Oregon': 1, 'Connecticut': 1, 'District of Columbia': 1, 'New Hampshire': 1, 'Massachusetts': 4, 'California': 12, 'Vermont': 1, 'Georgia': 5, 'Pennsylvania': 4, 'Quebec (Canada)': 1, 'Kentucky': 1, 'Arizona': 1, 'Ohio': 3, 'Alabama': 1, 'New York': 4, 'Colorado': 3, 'Idaho': 2, 'South Africa': 1, 'New Jersey': 1, 'Washington': 1, 'Tennessee': 2, 'United Kingdom (England)': 1, 'Nevada': 1}","http://beeradvocate.com/beer/profile/13307/73552/?sort=topr","Cognac Edition","50","422","371","236","39","157","57","9","8","93","1442"
"86","American Double / Imperial Stout","Black Flag Imperial Stout","100","{'Wyoming': 1, 'Minnesota': 2, 'Illinois': 3, 'Indiana': 1, 'Texas': 1, 'Louisiana': 1, 'Maryland': 1, 'Idaho': 1, 'Ontario (Canada)': 4, 'Australia': 2, 'Iowa': 1, 'Virginia': 5, 'Oregon': 3, 'Connecticut': 2, 'New Hampshire': 1, 'Massachusetts': 3, 'California': 26, 'Spain': 1, 'Georgia': 1, 'Pennsylvania': 10, 'Florida': 2, 'Alaska': 1, 'Arizona': 2, 'Missouri': 1, 'Colorado': 3, 'Mexico': 2, 'New Jersey': 2, 'Washington': 5, 'North Carolina': 2, 'New York': 6, 'Nevada': 3}","http://beeradvocate.com/beer/profile/14984/33629/?sort=topr","Beer Valley Brewing Co.","112","509","389","292","293","199","40","14","13","29","1890"
"90","American Double / Imperial Stout","Joe Mama's Milk Stout","83","{'Minnesota': 1, 'Illinois': 2, 'Georgia': 1, 'Indiana': 1, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 1, 'Michigan': 2, 'Virginia': 2, 'Connecticut': 4, 'New York': 39, 'California': 3, 'Massachusetts': 1, 'South Carolina': 1, 'Netherlands': 1, 'Pennsylvania': 2, 'Florida': 1, 'Ohio': 3, 'New Jersey': 11, 'Washington': 1, 'North Carolina': 1, 'Tennessee': 1, 'Montana': 1}","http://beeradvocate.com/beer/profile/6980/46831/?sort=topr","Keegan Ales","121","414","420","332","67","156","14","5","18","15","1562"
"93","American Double / Imperial Stout","Oil Of Aphrodite","81","{'Delaware': 1, 'Minnesota': 4, 'Illinois': 5, 'Indiana': 1, 'Texas': 2, 'Australia': 2, 'Michigan': 1, 'Virginia': 3, 'Oregon': 1, 'Connecticut': 1, 'Montana': 1, 'California': 15, 'Idaho': 1, 'West Virginia': 1, 'South Carolina': 3, 'Massachusetts': 3, 'Netherlands': 2, 'Pennsylvania': 7, 'Florida': 1, 'Ohio': 14, 'Colorado': 3, 'New Jersey': 2, 'Saskatchewan (Canada)': 1, 'New York': 5, 'Nevada': 1}","http://beeradvocate.com/beer/profile/1432/61781/?sort=topr","Jackie O's Pub &amp; Brewery","87","426","321","240","71","169","10","10","17","37","1388"
"91","American Double / Imperial Stout","La Muerta","77","{'Delaware': 1, 'Minnesota': 1, 'Illinois': 6, 'Georgia': 2, 'Indiana': 3, 'Maryland': 1, 'Louisiana': 1, 'Texas': 18, 'Ontario (Canada)': 4, 'Virginia': 3, 'Connecticut': 1, 'District of Columbia': 2, 'California': 4, 'Massachusetts': 2, 'South Carolina': 3, 'Netherlands': 2, 'Pennsylvania': 3, 'Florida': 2, 'Ohio': 3, 'Colorado': 1, 'New Jersey': 2, 'Saskatchewan (Canada)': 1, 'Washington': 5, 'North Carolina': 1, 'New York': 5}","http://beeradvocate.com/beer/profile/18823/47997/?sort=topr","Freetail Brewing Company","87","359","280","219","49","147","25","3","2","219","1390"
"100","American Double / Imperial Stout","Barrel-Aged Abraxas","25","{'Tennessee': 1, 'Washington': 2, 'Missouri': 3, 'Florida': 1, 'Virginia': 1, 'Minnesota': 1, 'New York': 1, 'California': 2, 'District of Columbia': 3, 'Indiana': 1, 'Ohio': 1, 'Illinois': 8}","http://beeradvocate.com/beer/profile/25888/87246/?sort=topr","Perennial Artisan Ales","20","125","71","114","9","43","0","99","1","11","493"
"93","American Double / Imperial Stout","Mexican Cake","51","{'Netherlands': 1, 'Illinois': 2, 'Pennsylvania': 1, 'Florida': 3, 'Georgia': 4, 'Washington': 2, 'Virginia': 3, 'Kentucky': 1, 'Minnesota': 1, 'Montana': 1, 'Tennessee': 1, 'California': 3, 'Massachusetts': 3, 'District of Columbia': 5, 'Ohio': 2, 'South Carolina': 10, 'Indiana': 1, 'Maryland': 1, 'New York': 3, 'North Carolina': 2}","http://beeradvocate.com/beer/profile/24134/78011/?sort=topr","Westbrook Brewing Co.","55","243","161","176","11","131","16","135","12","7","947"
"92","American Double / Imperial Stout","Big Gruesome","56","{'Georgia': 1, 'Pennsylvania': 32, 'Virginia': 1, 'Oklahoma': 1, 'Delaware': 1, 'Washington': 1, 'Minnesota': 3, 'Oregon': 2, 'Illinois': 1, 'New Jersey': 1, 'Tennessee': 2, 'California': 1, 'Montana': 1, 'District of Columbia': 3, 'Indiana': 1, 'Maryland': 1, 'New York': 1, 'North Carolina': 1}","http://beeradvocate.com/beer/profile/16589/68730/?sort=topr","Spring House Brewing Company","61","235","204","129","50","106","5","4","7","3","804"
"89","American Double / Imperial Stout","Velvet Glove","74","{'Oklahoma': 1, 'Minnesota': 1, 'Illinois': 3, 'Ohio': 3, 'Indiana': 1, 'Texas': 1, 'Arizona': 1, 'Wisconsin': 1, 'Virginia': 3, 'Montana': 1, 'California': 33, 'Massachusetts': 1, 'South Carolina': 1, 'Pennsylvania': 2, 'Florida': 3, 'Hawaii': 1, 'Kentucky': 1, 'Nebraska': 1, 'District of Columbia': 2, 'Iowa': 2, 'New York': 1, 'Colorado': 1, 'New Jersey': 1, 'Washington': 3, 'North Carolina': 3, 'Tennessee': 1}","http://beeradvocate.com/beer/profile/23641/65312/?sort=topr","Iron Fist Brewing Company","85","405","272","213","46","136","28","11","12","16","1224"
"100","American Double / Imperial Stout","Fifteen","32","{'Wisconsin': 4, 'Pennsylvania': 1, 'Florida': 1, 'Michigan': 1, 'Washington': 2, 'Minnesota': 2, 'Illinois': 10, 'New York': 3, 'California': 2, 'Massachusetts': 1, 'Missouri': 1, 'Indiana': 1, 'Maryland': 1, 'Ohio': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/652/89487/?sort=topr","Central Waters Brewing Company","27","144","76","147","5","51","7","1","2","41","501"
"86","American Double / Imperial Stout","Shackamaximum","85","{'Mississippi': 1, 'Australia': 1, 'Wisconsin': 2, 'Indiana': 1, 'Pennsylvania': 47, 'Florida': 1, 'Delaware': 1, 'Washington': 2, 'Minnesota': 1, 'Virginia': 2, 'New Jersey': 5, 'Connecticut': 1, 'New York': 3, 'California': 3, 'District of Columbia': 1, 'Ohio': 9, 'Illinois': 2, 'Texas': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/16206/48375/?sort=topr","Philadelphia Brewing Company","93","416","320","266","119","150","27","10","7","82","1490"
"82","American Double / Imperial Stout","Pumpkin Imperial Spruce Stout","77","{'Vermont': 6, 'Arizona': 1, 'Wisconsin': 1, 'New Jersey': 4, 'Michigan': 1, 'Washington': 2, 'Virginia': 3, 'Rhode Island': 1, 'Pennsylvania': 8, 'Connecticut': 5, 'New York': 8, 'New Hampshire': 6, 'Massachusetts': 14, 'District of Columbia': 1, 'Missouri': 2, 'Indiana': 1, 'Maryland': 4, 'Maine': 7, 'Texas': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/1805/52548/?sort=topr","Rock Art Brewery","125","405","210","177","133","148","15","235","8","12","1468"
"92","American Double / Imperial Stout","Bourbon Barrel Aged Fayston Maple Imperial Stout","59","{'Illinois': 6, 'Ireland': 1, 'Indiana': 1, 'Maryland': 2, 'Texas': 1, 'Ontario (Canada)': 1, 'Australia': 2, 'Michigan': 1, 'Virginia': 1, 'Connecticut': 2, 'New York': 2, 'California': 10, 'Massachusetts': 3, 'South Carolina': 1, 'New Hampshire': 1, 'Vermont': 3, 'Netherlands': 1, 'Pennsylvania': 5, 'Poland': 1, 'Rhode Island': 1, 'Ohio': 5, 'New Jersey': 3, 'District of Columbia': 2, 'Nevada': 1, 'Maine': 2}","http://beeradvocate.com/beer/profile/17980/60118/?sort=topr","Lawson's Finest Liquids","66","273","161","466","18","123","14","4","5","82","1212"
"94","American Double / Imperial Stout","Kentucky Dark Star","49","{'Netherlands': 1, 'Wisconsin': 1, 'Pennsylvania': 1, 'Washington': 18, 'Minnesota': 1, 'North Carolina': 1, 'Illinois': 7, 'New York': 4, 'California': 4, 'Oregon': 1, 'District of Columbia': 1, 'South Carolina': 1, 'Indiana': 4, 'Maine': 1}","http://beeradvocate.com/beer/profile/20680/81191/?sort=topr","Fremont Brewing Company","42","231","135","284","10","82","5","7","6","54","856"
"92","American Double / Imperial Stout","Daybreak","49","{'Minnesota': 1, 'Illinois': 5, 'Indiana': 1, 'Maryland': 3, 'Arizona': 1, 'Iowa': 1, 'Michigan': 1, 'Virginia': 1, 'District of Columbia': 4, 'California': 3, 'Massachusetts': 6, 'New Hampshire': 3, 'Wisconsin': 1, 'Netherlands': 1, 'Pennsylvania': 6, 'Poland': 1, 'Florida': 1, 'Rhode Island': 1, 'Ohio': 1, 'Colorado': 1, 'New Jersey': 1, 'Washington': 1, 'North Carolina': 1, 'New York': 1, 'Maine': 2}","http://beeradvocate.com/beer/profile/22511/73553/?sort=topr","Hill Farmstead Brewery","66","271","216","135","230","115","100","5","15","13","1166"
"100","American Double / Imperial Stout","Peg's G.O.O.D. Rare D.O.S.","46","{'Georgia': 2, 'Pennsylvania': 3, 'Missouri': 1, 'Florida': 10, 'Virginia': 2, 'Illinois': 10, 'New York': 3, 'California': 2, 'District of Columbia': 3, 'South Carolina': 2, 'Ohio': 4, 'Maryland': 2, 'Ontario (Canada)': 2}","http://beeradvocate.com/beer/profile/22147/63649/?sort=topr","Peg's Cantina &amp; Brewpub","40","218","164","242","15","79","19","4","10","37","828"
"94","American Double / Imperial Stout","Evil Twin Even More Jesus","45","{'Mississippi': 1, 'Alberta (Canada)': 2, 'Illinois': 3, 'Georgia': 4, 'Indiana': 1, 'Maryland': 3, 'Texas': 1, 'Ontario (Canada)': 1, 'Michigan': 2, 'Virginia': 1, 'Connecticut': 1, 'District of Columbia': 1, 'California': 4, 'Massachusetts': 2, 'South Carolina': 2, 'Netherlands': 1, 'Florida': 1, 'Missouri': 1, 'Ohio': 2, 'South Africa': 1, 'Washington': 4, 'New York': 5, 'Maine': 1}","http://beeradvocate.com/beer/profile/24300/81067/?sort=topr","Evil Twin Brewing","25","303","198","199","57","89","36","9","5","43","964"
"93","American Double / Imperial Stout","Beer Geek Brunch Weasel","62","{'Alberta (Canada)': 3, 'Minnesota': 2, 'Illinois': 5, 'Georgia': 2, 'New Mexico': 1, 'Indiana': 3, 'Maryland': 3, 'Texas': 1, 'Ontario (Canada)': 3, 'Connecticut': 1, 'District of Columbia': 1, 'California': 5, 'Massachusetts': 2, 'West Virginia': 1, 'Netherlands': 1, 'Pennsylvania': 3, 'Florida': 1, 'Kentucky': 2, 'Missouri': 1, 'Ohio': 4, 'Colorado': 4, 'South Africa': 1, 'New Jersey': 3, 'New York': 7, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/13307/80767/?sort=topr","Calvados Edition","69","321","290","189","43","125","83","12","17","78","1227"
"84","American Double / Imperial Stout","Peak Organic Oak Aged Mocha Stout","58","{'Georgia': 3, 'Colorado': 1, 'Pennsylvania': 1, 'Washington': 1, 'Alberta (Canada)': 1, 'Finland': 1, 'Florida': 7, 'Virginia': 6, 'North Carolina': 1, 'Rhode Island': 2, 'Maine': 1, 'Connecticut': 4, 'New York': 6, 'New Hampshire': 7, 'Massachusetts': 13, 'Alabama': 1, 'Maryland': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/13884/68938/?sort=topr","Peak Organic Brewing Company","79","269","310","168","53","133","22","1","17","116","1168"
"95","American Double / Imperial Stout","Abduction Coffee Break","36","{'Wisconsin': 2, 'Pennsylvania': 2, 'Michigan': 1, 'Washington': 1, 'Illinois': 24, 'New York': 1, 'California': 1, 'Indiana': 1, 'Ohio': 2, 'Louisiana': 1}","http://beeradvocate.com/beer/profile/28178/88608/?sort=topr","Pipeworks Brewing Company","51","196","254","143","51","74","13","4","4","1","791"
"91","American Double / Imperial Stout","La Vache Folle","84","{'Alberta (Canada)': 14, 'Illinois': 1, 'Georgia': 1, 'Louisiana': 1, 'Ontario (Canada)': 29, 'Manitoba (Canada)': 1, 'Virginia': 1, 'Tennessee': 1, 'California': 2, 'Massachusetts': 3, 'South Carolina': 1, 'New Hampshire': 1, 'Vermont': 1, 'Netherlands': 1, 'Pennsylvania': 2, 'Quebec (Canada)': 16, 'Nova Scotia (Canada)': 2, 'Washington': 1, 'Prince Edward Island (Canada)': 1, 'United Kingdom (England)': 1, 'Nevada': 1, 'British Columbia (Canada)': 2}","http://beeradvocate.com/beer/profile/2807/35275/?sort=topr","Milk Stout","104","439","360","366","73","197","39","4","25","26","1633"
"91","American Double / Imperial Stout","Retribution","41","{'New Jersey': 2, 'Delaware': 2, 'Virginia': 7, 'Oregon': 1, 'Illinois': 1, 'Pennsylvania': 5, 'New York': 3, 'New Hampshire': 2, 'District of Columbia': 4, 'Ohio': 2, 'Maryland': 11, 'Texas': 1}","http://beeradvocate.com/beer/profile/1924/74122/?sort=topr","DuClaw Brewing Company","31","204","129","321","11","66","12","8","7","23","812"
"98","American Double / Imperial Stout","Tweak","44","{'Arizona': 1, 'Georgia': 1, 'Colorado': 8, 'Mexico': 1, 'Pennsylvania': 7, 'Oklahoma': 1, 'Washington': 1, 'Virginia': 1, 'Nebraska': 1, 'Illinois': 3, 'New Jersey': 1, 'Connecticut': 1, 'District of Columbia': 3, 'California': 1, 'Kentucky': 3, 'South Carolina': 1, 'Ohio': 1, 'New York': 4, 'Michigan': 1, 'Texas': 2, 'North Carolina': 1}","http://beeradvocate.com/beer/profile/30/56199/?sort=topr","Avery Brewing Company","33","206","272","111","30","86","15","2","3","6","764"
"89","American Double / Imperial Stout","Rye Rebellion","40","{'Colorado': 1, 'Pennsylvania': 23, 'Minnesota': 1, 'North Carolina': 1, 'Virginia': 2, 'New Jersey': 1, 'Connecticut': 1, 'Montana': 1, 'California': 2, 'District of Columbia': 1, 'West Virginia': 2, 'Ohio': 2, 'Louisiana': 1, 'Texas': 1}","http://beeradvocate.com/beer/profile/22854/77323/?sort=topr","Full Pint Brewing Company","59","189","149","143","36","79","10","29","10","39","743"
"95","American Double / Imperial Stout","Maple Barrel Aged Fayston Maple Imperial Stout","45","{'Vermont': 4, 'Nevada': 1, 'Illinois': 4, 'Pennsylvania': 3, 'Georgia': 3, 'Florida': 1, 'Mississippi': 1, 'Rhode Island': 1, 'New Jersey': 2, 'Connecticut': 2, 'District of Columbia': 2, 'California': 7, 'Massachusetts': 3, 'Indiana': 2, 'South Carolina': 1, 'New Hampshire': 3, 'Maryland': 1, 'New York': 2, 'Minnesota': 1}","http://beeradvocate.com/beer/profile/17980/64567/?sort=topr","Lawson's Finest Liquids","58","244","136","341","23","91","1","5","6","40","945"
"92","American Double / Imperial Stout","Heavy Seas","38","{'Georgia': 3, 'Colorado': 1, 'Pennsylvania': 3, 'Delaware': 2, 'Virginia': 5, 'Kentucky': 1, 'Maine': 1, 'Connecticut': 3, 'New York': 1, 'North Carolina': 3, 'District of Columbia': 1, 'Indiana': 1, 'Ohio': 5, 'Maryland': 4, 'Louisiana': 1, 'Alabama': 1, 'Massachusetts': 2}","http://beeradvocate.com/beer/profile/898/72178/?sort=topr","Bourbon Barrel Aged Siren Noire Imperial Chocolate Stout","57","198","174","221","12","68","11","3","2","14","760"
"86","American Double / Imperial Stout","Imperial Stout","47","{'Tennessee': 1, 'Georgia': 1, 'Colorado': 3, 'Idaho': 1, 'Pennsylvania': 3, 'Washington': 1, 'Michigan': 1, 'Utah': 3, 'Minnesota': 6, 'North Carolina': 3, 'Virginia': 5, 'District of Columbia': 1, 'California': 5, 'Massachusetts': 1, 'Ohio': 8, 'Maryland': 1, 'New York': 2, 'Texas': 1}","http://beeradvocate.com/beer/profile/22893/64183/?sort=topr","Epic Brewing Co.","36","280","186","142","82","98","25","10","2","20","881"
"82","American Double / Imperial Stout","Jurassian Imperial Stout (Cuvée Alex Le Rouge)","96","{'Minnesota': 3, 'France': 2, 'Indiana': 1, 'Maryland': 4, 'Ontario (Canada)': 3, 'Korea (North)': 1, 'Australia': 2, 'Wisconsin': 1, 'Kansas': 1, 'Virginia': 5, 'Oregon': 1, 'Connecticut': 1, 'District of Columbia': 3, 'New Hampshire': 2, 'Massachusetts': 5, 'South Carolina': 1, 'California': 12, 'Vermont': 2, 'Georgia': 5, 'Pennsylvania': 9, 'Quebec (Canada)': 1, 'Finland': 1, 'Florida': 4, 'Hawaii': 1, 'Kentucky': 1, 'Arizona': 1, 'Switzerland': 2, 'Ohio': 2, 'Illinois': 4, 'Colorado': 3, 'New Jersey': 4, 'Washington': 1, 'North Carolina': 1, 'New York': 5, 'Maine': 1}","http://beeradvocate.com/beer/profile/2958/40678/?sort=topr","BFM Brasserie Des Franches-Montagnes","144","489","195","321","55","172","99","149","151","37","1812"
"100","American Double / Imperial Stout","Baudoinia","25","{'Pennsylvania': 1, 'Washington': 1, 'Illinois': 20, 'New York': 1, 'California': 1, 'Indiana': 1}","http://beeradvocate.com/beer/profile/1549/88407/?sort=topr","Goose Island Beer Co.","27","89","70","165","5","38","3","1","7","20","425"
"88","American Double / Imperial Stout","Scarface Imperial Stout","51","{'Colorado': 1, 'New Jersey': 2, 'Michigan': 1, 'Washington': 1, 'Virginia': 3, 'Pennsylvania': 1, 'Connecticut': 1, 'New York': 16, 'California': 15, 'Massachusetts': 1, 'Missouri': 1, 'South Carolina': 1, 'Indiana': 1, 'Maryland': 1, 'Nevada': 2, 'Alabama': 1, 'Texas': 1, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/559/56210/?sort=topr","Speakeasy Ales &amp; Lagers","39","242","197","162","57","100","6","4","4","33","844"
"95","American Double / Imperial Stout","Oil Of Aphrodite","45","{'Netherlands': 2, 'Colorado': 2, 'California': 8, 'Pennsylvania': 5, 'Virginia': 1, 'Illinois': 4, 'New York': 3, 'New Hampshire': 1, 'District of Columbia': 1, 'South Carolina': 2, 'Ohio': 12, 'Maryland': 3, 'Nevada': 1}","http://beeradvocate.com/beer/profile/1432/63210/?sort=topr","Rum Barrel Aged","31","197","116","172","11","93","8","19","12","32","691"
