Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Huckleberry Honey Ale,Bitter Root Brewing,88,http://beeradvocate.com/beer/profile/7406/59730/?sort=topr,Fruit / Vegetable Beer,0.552240903,-0.342608076,0.362405534,-0.299767581,0.068464909,-0.366106367,-0.627715972
Angry Birds Belgian Rye IPA,Haymarket Pub &amp; Brewery,88,http://beeradvocate.com/beer/profile/24445/71808/?sort=topr,Belgian IPA,0.143344724,-0.563919122,0.129689498,-0.760492643,0.155596916,0.787096477,2.704318688
Batch 69 Baltic Porter,New Old Lompoc Brewery,88,http://beeradvocate.com/beer/profile/2641/56885/?sort=topr,Baltic Porter,-0.257828863,0.671643367,-0.593311781,0.262856974,-0.029298591,0.016192114,-0.814784066
Barley's Saint Joan's Revenge Imperial Stout,Barley's Smokehouse and Brewpub,88,http://beeradvocate.com/beer/profile/1513/26361/?sort=topr,Russian Imperial Stout,-0.739237168,1.434784904,-0.502936621,0.502364331,-0.029298591,-0.299177852,-1
Hopothesis A.,Freetail Brewing Company,88,http://beeradvocate.com/beer/profile/18823/47999/?sort=topr,American Double / Imperial IPA,-0.642500975,-0.172413013,0.610725755,-0.051409285,-0.450778372,1.324623612,-0.449826559
Scrumtrulescent Saison,New England Brewing Co.,88,http://beeradvocate.com/beer/profile/357/79771/?sort=topr,Saison / Farmhouse Ale,0.271107643,-0.316341185,0.29752908,-0.568822402,0.098443256,0.040876244,2.117649497
Boris Imperial Stout,Feral Brewing Co.,88,http://beeradvocate.com/beer/profile/9139/49716/?sort=topr,Russian Imperial Stout,-0.703544518,1.363173583,-0.688338603,0.501723937,0.047514616,-0.30948406,-0.452523488
Patriot,Croucher Brewing Co.,88,http://beeradvocate.com/beer/profile/16465/69269/?sort=topr,American Black Ale,-0.390313994,0.140191955,0.196258518,-0.210103674,-0.365492737,1.130157465,-0.63679607
Jackalope IPA,Chama River Brewing Company,88,http://beeradvocate.com/beer/profile/2435/20834/?sort=topr,American IPA,0.396377626,-0.572428017,0.107646776,-0.573029013,-0.229526895,0.992727951,-0.63679607
Bourbon Barrel Aged Imperial Chocolate Rye Porter (X-1),DuClaw Brewing Company,88,http://beeradvocate.com/beer/profile/1924/81686/?sort=topr,American Porter,-0.449315866,1.03096692,-0.822776516,0.771929596,0.087726736,-0.725140972,-0.818398035
Bulkhead Red,Barrier Brewing Company,88,http://beeradvocate.com/beer/profile/22928/63058/?sort=topr,American Amber / Red Ale,-0.649409169,-0.470698934,0.228578259,0.120541008,-0.012550809,1.415805042,-1
Ambrewsia,Brewmaster Jack,88,http://beeradvocate.com/beer/profile/28428/84735/?sort=topr,American Double / Imperial IPA,-0.454636485,-0.258978507,0.447967234,-0.090881824,-0.102318917,0.905423695,0.07908414
Gnarly Barley,Tequesta Brewing Company,88,http://beeradvocate.com/beer/profile/24836/65979/?sort=topr,American Pale Ale (APA),-0.104045655,-0.505985672,0.535722824,-0.112024107,-0.102318917,0.599194887,-0.46045793
The Horseman's Ale,The Defiant Brewing Company,88,http://beeradvocate.com/beer/profile/14359/33061/?sort=topr,Pumpkin Ale,-0.474113754,-0.153118294,-0.03468851,-0.471442921,-0.057434863,-0.591694923,12.6683991
Clout Stout,Nail Brewing Australia Pty Ltd,88,http://beeradvocate.com/beer/profile/2569/65368/?sort=topr,Russian Imperial Stout,-0.496025681,1.317727938,-0.737998936,0.367641443,0.340047962,-0.593657928,-0.463051882
Tunnel Vision,New Albanian Brewing Company Pizzeria and Public House,88,http://beeradvocate.com/beer/profile/2504/21477/?sort=topr,Belgian Strong Pale Ale,-0.178354664,0.384711794,0.076149711,0.057815561,0.056796118,-0.499294129,1.293693065
Stand Up Double IPA,Golden City Brewery,88,http://beeradvocate.com/beer/profile/1532/27773/?sort=topr,American Double / Imperial IPA,-0.372409338,-0.035273906,0.585188829,-0.277472445,-0.254967045,1.02659914,-0.824394326
Honest Stout,Goose Island Beer Co.,88,http://beeradvocate.com/beer/profile/1549/40208/?sort=topr,Foreign / Export Stout,-0.602499128,1.53766314,-0.914716398,0.70537825,-0.040366279,-0.636263435,-1
Huber Weisses Original,Hofbrauhaus Freising,88,http://beeradvocate.com/beer/profile/3689/8131/?sort=topr,Hefeweizen,0.325002905,-0.176974117,0.790955632,-0.465785127,0.134112579,-0.768531277,2.14606221
Count Hopula,SanTan Brewing Co.,88,http://beeradvocate.com/beer/profile/16357/62883/?sort=topr,American Double / Imperial IPA,-0.415954994,-0.010157539,1.122127,-0.181971474,-0.392177622,0.612709658,-0.826035501
GIBitter,Granville Island Brewery,88,http://beeradvocate.com/beer/profile/780/9983/?sort=topr,English Bitter,-0.208713218,-0.078422536,-0.40580444,-0.141070047,-0.131682317,1.270958497,-1
Short's Bourbon Huma,Short's Brewing Company,88,http://beeradvocate.com/beer/profile/9629/60427/?sort=topr,American IPA,-0.343661352,0.223054743,-0.11285221,0.465602737,-0.438218653,0.244855713,-1
Petrified Porter,Prescott Brewing Company,88,http://beeradvocate.com/beer/profile/1599/4425/?sort=topr,American Porter,-0.29070281,1.02898742,-0.495405358,0.256203992,-0.096708411,-0.31523836,-0.655292567
Founders Wheatwine,Founders Brewing Company,88,http://beeradvocate.com/beer/profile/1199/53795/?sort=topr,Wheatwine,-0.331130857,0.27910359,0.757942625,-0.112608686,-0.015239716,-0.026277062,-0.31376216
Page 24 Biere De Printemps,Brasserie Saint-Germain,88,http://beeradvocate.com/beer/profile/11872/51130/?sort=topr,BiÃ¨re de Garde,0.467796174,-0.461430067,0.632375294,-0.253784577,-0.186502374,-0.285936512,-0.1422027
Winter Solstice Dubbel,Selin's Grove Brewing Company,88,http://beeradvocate.com/beer/profile/1666/22437/?sort=topr,Dubbel,-0.53550754,0.884994765,0.17196175,0.270583018,-0.272133703,-0.837712844,2.94586758
RUNA,Masia Agullons,88,http://beeradvocate.com/beer/profile/23476/70872/?sort=topr,American Brown Ale,0.012551144,0.801073765,-0.917052936,0.238995718,-0.151506922,-0.163813574,-1
El Gato Grande,2nd Shift Brewery,88,http://beeradvocate.com/beer/profile/24428/73210/?sort=topr,American IPA,-0.17531475,-0.43557259,0.775255696,-0.184388376,-0.07090008,0.664771157,-1
Hoppy The Woodsman,Schooner Exact Brewing Company,88,http://beeradvocate.com/beer/profile/19764/53944/?sort=topr,American Strong Ale,-0.434454158,0.817825833,-0.753410763,0.425812617,-0.075104152,0.083578859,-0.831545689
Pisgah Red Devil,Pisgah Brewing Co.,88,http://beeradvocate.com/beer/profile/10153/37951/?sort=topr,Fruit / Vegetable Beer,0.313525828,-0.438126561,0.397339009,0.009950604,0.177140171,-0.617560403,0.17918018
Chiron,Thornbridge Brewery,88,http://beeradvocate.com/beer/profile/13029/69399/?sort=topr,American Pale Ale (APA),0.05335173,-0.638072514,1.413871667,-0.605724989,-0.204824392,0.649773218,-0.496913475
Sunshine Daydream Session IPA,Fat Heads Brewery &amp; Saloon,88,http://beeradvocate.com/beer/profile/19544/82079/?sort=topr,American IPA,0.175186753,-0.901735138,1.036480619,-0.627118387,0.416564901,0.610790995,-0.83305649
Marmelade Sky,Minneapolis Town Hall Brewery,88,http://beeradvocate.com/beer/profile/1177/59304/?sort=topr,American Pale Ale (APA),-0.186409171,-0.737960369,2.176909766,-0.705619779,-0.166726529,0.768711681,-0.83305649
Elevation IPA3,Renegade Brewing Company,88,http://beeradvocate.com/beer/profile/25958/77720/?sort=topr,American Double / Imperial IPA,-0.118044941,-0.282608019,0.459720215,-0.452943423,-0.1704465,1.138133285,-0.833801773
Cervoise Lancelot,Brasserie Lancelot,88,http://beeradvocate.com/beer/profile/2520/7469/?sort=topr,Belgian Pale Ale,-0.460027515,0.108696697,0.459720215,0.172264094,-0.046013475,-0.119592177,1.160576949
El Hefe Speaks,DC Brau Brewing Co.,88,http://beeradvocate.com/beer/profile/25327/72506/?sort=topr,Hefeweizen,0.33193213,-0.054346935,0.256981296,-0.452943423,0.244330251,-0.748454908,2.988757445
Bitter Bitch Imperial IPA,Astoria Brewing Company / Wet Dog Cafe,88,http://beeradvocate.com/beer/profile/9869/31604/?sort=topr,American Double / Imperial IPA,-0.48034648,0.00637776,0.332129856,-0.24141488,-0.463186713,1.379057585,-0.338161728
1000 Monkeys Imperial Stout,Paddock Wood Brewing Co.,88,http://beeradvocate.com/beer/profile/8203/70122/?sort=topr,Russian Imperial Stout,-0.605780088,1.142610716,-0.354118858,0.614424743,-0.215426734,-0.436538993,-0.834540432
Trapp Vienna Lager,Trapp Family Lodge Brewery,88,http://beeradvocate.com/beer/profile/22512/57738/?sort=topr,Vienna Lager,0.558960561,-0.253332629,-0.838529714,0.167054031,0.197506564,-0.311325436,-1
Nickel Brook CuvÃ©e (2012),Bourbon Barrel Aged,88,http://beeradvocate.com/beer/profile/11023/88601/?sort=topr,Herbed / Spiced Beer,-0.426589219,0.233624351,0.412864998,0.419915738,-0.215426734,-0.968696611,3.467408338
Heart Shaped Box,Oakshire Brewing,88,http://beeradvocate.com/beer/profile/16068/68632/?sort=topr,American Stout,-0.607524424,1.747213056,-0.799055231,0.626646105,-0.095566449,-0.75068097,-1
Sanity IPA,Barrier Brewing Company,88,http://beeradvocate.com/beer/profile/22928/60985/?sort=topr,American IPA,-0.30731283,-0.452977841,0.520452578,-0.228818922,-0.263268786,0.985765663,0.80401952
Brewer's Art St. Festivus Holiday Ale,The Brewer's Art,88,http://beeradvocate.com/beer/profile/997/15098/?sort=topr,Winter Warmer,-0.522550645,0.281465739,0.872311699,0.247672895,-0.103500077,-0.783759482,2.26564937
Beatrix,Brouwerij De Horste,88,http://beeradvocate.com/beer/profile/540/5832/?sort=topr,Belgian Strong Pale Ale,0.038759296,-0.553445563,1.260760275,-0.273776422,0.582309908,-0.661677343,0.788263891
Flight Level 410 Bourbon Barrel Aged,Cortland Beer Company,88,http://beeradvocate.com/beer/profile/17229/80747/?sort=topr,English Barleywine,-0.665484295,0.212076328,-0.484388007,1.140448441,-0.22913107,-0.23108487,-0.512291666
Moody Street Stout,Watch City Brewing Co.,88,http://beeradvocate.com/beer/profile/211/3929/?sort=topr,Foreign / Export Stout,-0.559847756,1.424152656,-0.881012617,0.548002891,-0.350847217,-0.200328265,-0.674861111
Ungespundetes Lagerbier,LÃ¶wenbrÃ_u Buttenheim,88,http://beeradvocate.com/beer/profile/15368/43887/?sort=topr,Keller Bier / Zwickel Bier,0.514123719,-0.202581363,-0.682700312,-0.331109862,-0.066842875,0.384047233,0.137986112
TV Party,Revolution Brewing Company,88,http://beeradvocate.com/beer/profile/22072/65387/?sort=topr,American IPA,0.012312053,-0.430829503,0.847995963,-0.50741226,-0.356467588,0.707457597,0.61161917
Jaxon,New Albanian Brewing Company Pizzeria and Public House,88,http://beeradvocate.com/beer/profile/2504/73952/?sort=topr,American Barleywine,-0.53078253,0.29085579,0.017889192,0.471393552,-0.439336255,0.396508961,-1
Devil's Post Pale Ale,Mammoth Brewing Company,88,http://beeradvocate.com/beer/profile/4051/71007/?sort=topr,American Pale Ale (APA),-0.09632191,-0.401798536,-0.138709145,0.112977174,-0.439336255,1.00368677,-1
Blue Point Wet Hops Experiment,Blue Point Brewing Company,88,http://beeradvocate.com/beer/profile/764/74132/?sort=topr,American IPA,-0.255934911,-0.561111734,0.832133336,-0.342592955,-0.242364872,1.20668742,-0.680442894
NATO IPA,Victory Brewing Company,88,http://beeradvocate.com/beer/profile/345/88235/?sort=topr,American IPA,0.016563584,-0.531772134,0.319709064,-0.270591231,-0.166192379,0.986561242,-1
Old Scrooge Ale,Silver City Brewing Co.,88,http://beeradvocate.com/beer/profile/959/54763/?sort=topr,Old Ale,-0.605398831,0.429788582,0.004894862,0.750581047,-0.13020433,-0.490487387,0.108931148
IsarWeizen,Heater Allen Brewing,88,http://beeradvocate.com/beer/profile/16378/45043/?sort=topr,Hefeweizen,0.355369233,-0.471599872,0.700591305,-0.608912745,0.146548838,-0.490487387,3.435724591
Throwback Hog Happy Hefeweizen,Throwback Brewery,88,http://beeradvocate.com/beer/profile/24690/71905/?sort=topr,Hefeweizen,0.647030967,-0.689176395,0.352743084,-0.348187908,0.107012671,-0.850143349,3.11888712
Polissonne,La Voie MaltÃ©e,88,http://beeradvocate.com/beer/profile/3723/21460/?sort=topr,American Barleywine,-0.299561116,0.207075567,0.154580961,0.353733225,-0.055152623,-0.343424674,0.104232287
Big Chimney Porter,Mad Fox Brewing Company,88,http://beeradvocate.com/beer/profile/23201/60054/?sort=topr,English Porter,-0.489646259,0.910843849,-0.923352713,0.569613808,-0.137544378,0.069862671,-1
Doheny Double IPA,Port Brewing Company / Pizza Port,88,http://beeradvocate.com/beer/profile/5318/20153/?sort=topr,American Double / Imperial IPA,-0.22074559,-0.570332076,1.36608244,-0.098965638,-0.258281576,0.361302853,-0.687156279
Uncommon Stout,Bent River Brewing Company,88,http://beeradvocate.com/beer/profile/5443/19174/?sort=topr,Oatmeal Stout,-0.678134048,1.271101885,-0.96183738,1.096284026,-0.57058407,-0.437722735,-1
Cap'n Kickass,Piece Brewery &amp; Pizzeria,88,http://beeradvocate.com/beer/profile/1151/33589/?sort=topr,American IPA,-0.180257539,-0.575680639,0.884378332,-0.037543615,-0.344618313,0.578158422,-0.382101198
JulÃ¶l,JÃ_mtlands Bryggeri AB,88,http://beeradvocate.com/beer/profile/3065/8792/?sort=topr,English Strong Ale,-0.49811686,-0.272595381,-0.057810834,0.325647473,-0.228962722,0.753509358,0.390272304
Alpen Glow Weizenbock,Fat Heads Brewery &amp; Saloon,88,http://beeradvocate.com/beer/profile/19544/55848/?sort=topr,Weizenbock,-0.49811686,0.545734815,-0.3216238,-0.128341388,1.004696924,-0.649298128,3.634241015
Helles Golden Lager,Sly Fox Brewing Company,88,http://beeradvocate.com/beer/profile/10397/29773/?sort=topr,Munich Helles Lager,0.865954504,-0.577434025,-0.587149838,-0.312788432,-0.193756267,0.222384416,-0.384654499
Whiny The Complainer,Big Time Brewery &amp; Alehouse,88,http://beeradvocate.com/beer/profile/363/78227/?sort=topr,American Double / Imperial IPA,-0.63647754,-0.431218281,0.637864577,0.273475966,-0.086131226,0.847413137,-1
Street Brawler,Pearl Street Grill And Brewery,88,http://beeradvocate.com/beer/profile/1889/45760/?sort=topr,Irish Dry Stout,-0.341747828,1.563977573,-0.740494184,0.429045752,-0.20362864,-0.683771884,-1
Extra I.P.A.,Swans Brewpub / Buckerfield Brewery,88,http://beeradvocate.com/beer/profile/1250/24594/?sort=topr,American IPA,-0.262476606,-0.435842522,0.144568335,-0.163848484,0.057512105,1.032811559,-0.243325146
Fisherman's Greenhorn Double IPA,Cape Ann Brewing Company,88,http://beeradvocate.com/beer/profile/8325/41122/?sort=topr,American Double / Imperial IPA,-0.445016134,-0.349409702,1.132780593,-0.078641554,-0.022000084,0.45427689,-0.397110886
Maple Stout,Square One Brewery,88,http://beeradvocate.com/beer/profile/12881/61689/?sort=topr,American Stout,-0.510308354,1.395355189,-1,1.055338071,-0.435769279,-0.857423834,-1
Craftsman Honesty Ale,Craftsman Brewing Co.,88,http://beeradvocate.com/beer/profile/2321/48083/?sort=topr,American Wild Ale,0.109967732,-0.378981988,1.941766336,-0.468447051,0.015615298,-0.401180104,-1
Deceit,Funkwerks,88,http://beeradvocate.com/beer/profile/24075/84441/?sort=topr,Tripel,0.511922958,-0.499298266,0.501575992,-0.41764945,-0.025943632,-0.687597224,3.053092242
Old Devil's Tooth Barleywine,Sockeye Grill &amp; Brewery,88,http://beeradvocate.com/beer/profile/3266/39661/?sort=topr,American Barleywine,-0.611393296,-0.03195299,0.349638682,0.21275193,-0.291048253,0.866888878,-0.850488342
Bitchin Bitter,Cambridge Brewing Company,88,http://beeradvocate.com/beer/profile/14/662/?sort=topr,English Bitter,-0.044675186,0.1147208,-0.379895741,-0.173922598,-0.029855505,0.697171708,-0.700976684
Smoked Hefe,Minneapolis Town Hall Brewery,88,http://beeradvocate.com/beer/profile/1177/12556/?sort=topr,Hefeweizen,0.441083194,-0.413304842,0.130778355,-0.437564322,0.007457745,-0.660565658,4.681443
Ertvelds Wit,Brouwerij Van Steenberge N.V.,88,http://beeradvocate.com/beer/profile/48/10138/?sort=topr,Witbier,0.515954752,-0.824695487,1.325172112,-0.684895412,-0.145228073,-0.661923396,3.914149172
Urban Wilderness Pale Ale,Snowgoose Restaurant &amp; Pub / Sleeping Lady Brewing Company,88,http://beeradvocate.com/beer/profile/381/3595/?sort=topr,English Pale Ale,0.112775297,-0.50330388,-0.346045344,0.015337007,-0.07090008,0.718556071,-0.702172777
Founders Empire Strikes Bitter,Founders Brewing Company,88,http://beeradvocate.com/beer/profile/1199/55702/?sort=topr,Extra Special / Strong Bitter (ESB),0.064393762,-0.24034711,-0.05539883,-0.24725015,-0.256720064,0.943940474,-1
Blue Mountain Imperial Porter,Blue Mountain Brewery,88,http://beeradvocate.com/beer/profile/16352/43024/?sort=topr,English Porter,-0.550238058,1.269879154,-0.85525572,0.534373826,-0.259681338,-0.158175786,-0.55503901
Black Market Porter,Sixpoint,88,http://beeradvocate.com/beer/profile/10607/35380/?sort=topr,American Porter,-0.504025273,0.652175471,-0.495405358,0.267781909,-0.152011977,0.453371645,-0.704536486
Baldwin And Cooper Best Bitter,Howe Sound Inn &amp; Brewing Company,88,http://beeradvocate.com/beer/profile/11977/25179/?sort=topr,Extra Special / Strong Bitter (ESB),-0.584021197,0.159421383,-0.315192985,0.250415033,-0.152011977,1.012360739,-1
Sally Brown,Birrificio Del Ducato,88,http://beeradvocate.com/beer/profile/16043/49498/?sort=topr,Irish Dry Stout,-0.552022827,1.086958489,-0.67561773,0.858255674,-0.078273888,-0.720505453,-0.852268243
Fillmore Fusion Ale,Lagunitas Brewing Company,88,http://beeradvocate.com/beer/profile/220/89015/?sort=topr,American Pale Ale (APA),-0.059779136,-0.769032262,0.687300662,-0.359965428,-0.081917075,1.032245726,-0.411408651
Rum Barrel Golden Ale (Spring Migration),Evolution Craft Brewing Company,88,http://beeradvocate.com/beer/profile/19897/70056/?sort=topr,American Strong Ale,-0.111100413,0.322835893,-0.106033114,0.481791043,0.133940848,-0.861353099,-0.267157425
Sleepin' With Shaggy,Green Flash Brewing Co.,88,http://beeradvocate.com/beer/profile/2743/88644/?sort=topr,American Barleywine,-0.66796986,1.377495848,-0.501341765,0.252866827,0.603152804,-0.530449161,-0.56201879
Brasserie De Blaugies / Hill Farmstead La Vermontoise,Brasserie de Blaugies,88,http://beeradvocate.com/beer/profile/825/90903/?sort=topr,Saison / Farmhouse Ale,0.565284945,-0.312531321,0.353500923,-0.811211848,0.348105767,-0.171380872,1.335899785
Token,Alpine Beer Company,88,http://beeradvocate.com/beer/profile/3120/55431/?sort=topr,American Porter,-0.448778088,0.797556043,-0.503289649,0.675360767,0.016203038,-0.532283344,-0.854576551
Drawn And Portered,Jackie O's Pub &amp; Brewery,88,http://beeradvocate.com/beer/profile/1432/41076/?sort=topr,American Porter,-0.654865836,0.989512957,-0.858634964,0.566667863,0.012248941,0.123633331,-1
Porto Gallito,Freetail Brewing Company,88,http://beeradvocate.com/beer/profile/18823/83590/?sort=topr,American Wild Ale,-0.406169794,1.15167038,1.147460919,-0.338443209,0.512488243,-0.945401065,-1
Dragon Series Blue Dragon Double IPA,Alley Kat Brewing Company,88,http://beeradvocate.com/beer/profile/711/75600/?sort=topr,American Double / Imperial IPA,-0.286682502,-0.241470857,0.082937732,-0.394029638,0.143507594,1.302605076,-0.570441506
Cornstalker Espresso Stout,Thunderhead Brewing Company,88,http://beeradvocate.com/beer/profile/461/17551/?sort=topr,American Stout,-0.56580674,1.078931726,-0.965066525,1.003068698,-0.321042366,-0.485300042,-1
Square Nail Pale Ale,Publican House Brewery,88,http://beeradvocate.com/beer/profile/18272/45376/?sort=topr,American Pale Ale (APA),0.158561654,-0.692153633,0.774781156,-0.530495505,-0.110057547,0.915983309,-1
Tipo Pils,Birrificio Italiano,88,http://beeradvocate.com/beer/profile/2304/7794/?sort=topr,German Pilsener,0.745566225,-0.300349165,-0.512805173,-0.56403154,-0.038862151,0.403255381,-0.429449765
Frank,Community Beer Works,88,http://beeradvocate.com/beer/profile/28535/80536/?sort=topr,American Pale Ale (APA),0.241731403,-0.861133941,1.382914622,-0.617268402,-0.399441116,0.794291229,-0.858447138
Greenport Harbor Spring Turning Rye Saison,Greenport Harbor Brewing Company,88,http://beeradvocate.com/beer/profile/20766/68909/?sort=topr,Saison / Farmhouse Ale,0.603554652,-0.584979846,-0.208703856,-0.585563199,-0.049784172,0.093840023,2.948466965
Yule Bock,The Olde Mecklenburg Brewery,88,http://beeradvocate.com/beer/profile/19247/54894/?sort=topr,Bock,-0.30277237,0.098399205,-0.146362447,0.398490498,-0.371285768,-0.126211784,1.65917163
Brynhildr's Gift,Olvalde Farm &amp; Brewing Company,88,http://beeradvocate.com/beer/profile/25259/81551/?sort=topr,Saison / Farmhouse Ale,-0.184580877,0.148999618,0.6668632,-0.13126596,-0.025663005,-0.472414788,1.928076626
Aigre (Sour) Plead The 5th,Dark Horse Brewing Company,88,http://beeradvocate.com/beer/profile/1471/64854/?sort=topr,American Double / Imperial Stout,-0.61030982,1.009376389,0.755764257,0.203931203,0.277944128,-0.869084339,-0.86160445
The Count,Grimm Brothers Brewhouse,88,http://beeradvocate.com/beer/profile/23076/78637/?sort=topr,American Double / Imperial Stout,-0.820142994,1.742527234,-0.763647119,0.936051529,-0.27468036,-0.764351809,-1
Braaaiins!,Spring House Brewing Company,88,http://beeradvocate.com/beer/profile/16589/62259/?sort=topr,Pumpkin Ale,-0.205631556,0.0861494,-0.696117725,-0.349226377,-0.30921939,-0.502520486,11.17880836
Aecht Schlenkerla Rauchbier Weizen,Brauerei Heller-Trum / Schlenkerla,88,http://beeradvocate.com/beer/profile/263/1018/?sort=topr,Rauchbier,0.199046708,0.520609159,-0.189647266,-0.284149014,0.657873464,-0.869084339,0.660746594
Grande Armada RÃ©serve,Benelux Brewpub &amp; CafÃ©,88,http://beeradvocate.com/beer/profile/13804/69037/?sort=topr,American Strong Ale,-0.509043468,1.291033766,-0.698360398,0.46958372,0.165660417,-0.55817172,-0.72525164
Sensory Series V.1,Lower Dens,88,http://beeradvocate.com/beer/profile/22150/88476/?sort=topr,Herbed / Spiced Beer,0.443114656,-0.407026555,0.474682497,-0.531671122,0.199944547,-0.272282832,1.197986882
Hops Kill ?,BrewDog,88,http://beeradvocate.com/beer/profile/16315/74162/?sort=topr,American Amber / Red Ale,-0.614607873,0.101024056,0.268907115,-0.163325235,-0.077731697,1.226913906,-0.726261744
Saucerful O' Secrets,Firestone Walker Brewing Co.,88,http://beeradvocate.com/beer/profile/2210/41087/?sort=topr,Quadrupel (Quad),-0.510848455,0.664963207,-0.265369565,0.625079832,-0.282680208,-0.43032435,0.505560408
Cerasus,Logsdon Farmhouse Ales,88,http://beeradvocate.com/beer/profile/25710/79904/?sort=topr,Flanders Red Ale,0.07809891,0.123746879,0.929658632,-0.134328054,0.361318565,-0.896802013,-0.727264448
Huvila John Golding E.S.B.,MalmgÃ¥rdin Panimo,88,http://beeradvocate.com/beer/profile/13629/29824/?sort=topr,Extra Special / Strong Bitter (ESB),-0.305881524,-0.117056024,-0.001900708,-0.006080358,0.020988924,0.676967282,-0.181793345
Hoppy Holidays,Chelsea Brewing Company,88,http://beeradvocate.com/beer/profile/1635/7577/?sort=topr,American Strong Ale,-0.455560589,0.013012697,-0.337028937,-0.121514986,-0.084463582,1.184953722,0.630440999
Old Rip Oatmeal Stout,Big Time Brewery &amp; Alehouse,88,http://beeradvocate.com/beer/profile/363/4240/?sort=topr,Oatmeal Stout,-0.632135533,1.745797574,-0.834257234,0.469465842,-0.287916119,-0.38307189,-0.456519667
(512) Bruin,(512) Brewing Company,88,http://beeradvocate.com/beer/profile/17863/53957/?sort=topr,American Brown Ale,-0.620193267,1.090739211,-0.144382998,0.26853699,-0.225750066,-0.004756374,-0.595343448
Gypsy Tears Ruby Ale,Parallel 49 Brewing Company,88,http://beeradvocate.com/beer/profile/29378/83758/?sort=topr,American Amber / Red Ale,-0.315904895,-0.103436606,-0.049103237,-0.067831392,-0.228545192,1.110436082,-0.731202868
My Turn Series: Dan,"Lakefront Brewery, Inc.",88,http://beeradvocate.com/beer/profile/741/75429/?sort=topr,Baltic Porter,-0.434388534,0.891775321,-0.509926067,0.558520896,-0.23132021,-0.265271169,-0.866084882
Arbor Brewing Milestone Porter,Arbor Brewing Company,88,http://beeradvocate.com/beer/profile/1457/5136/?sort=topr,American Porter,-0.629587779,1.684285831,-0.807433847,0.561914185,-0.113579581,-0.52713078,-1
Hop Zombie,Uncle Billy's Brew &amp; Que,88,http://beeradvocate.com/beer/profile/16088/48703/?sort=topr,American IPA,-0.247587636,-0.639926176,1.206713189,-0.522288623,-0.11670078,1.182419393,-0.737828149
BÃ¶tet Barley Wine,NynÃ_shamns Angbryggeri,88,http://beeradvocate.com/beer/profile/3476/45908/?sort=topr,English Barleywine,-0.462427393,0.255836424,0.01981233,0.27454585,0.010599913,0.136807295,-0.216244151
Brewer's Cut Imperial Red Ale,Real Ale Brewing Company,88,http://beeradvocate.com/beer/profile/458/88690/?sort=topr,American Double / Imperial IPA,-0.480221608,-0.363732168,0.234234979,0.082676431,-0.32017079,1.28231157,-0.870284311
Hoppinâ€™ Frog / FanÃ¸ Natasha RÃ¸cks America Chocolate Rye Imperial Stout,Hoppin' Frog Brewery,88,http://beeradvocate.com/beer/profile/14879/87240/?sort=topr,American Double / Imperial Stout,-0.733086772,1.188761342,-0.58858834,0.15892125,-0.482034888,0.619704985,0.426872582
Mea Culpa (Beer Mania),Brouwerij De Cock,88,http://beeradvocate.com/beer/profile/4285/39692/?sort=topr,Belgian Pale Ale,0.222181624,-0.414633594,0.234234979,-0.298547664,0.035930225,-0.312852431,3.150902056
Santa's Little Helper 2012,Mikkeller ApS,88,http://beeradvocate.com/beer/profile/13307/87000/?sort=topr,Belgian Strong Dark Ale,-0.678016407,1.003625077,-0.337719532,0.595581683,-0.193489652,-0.608707634,1.456040464
Single Hop: Nelson Sauvin,Westbrook Brewing Co.,88,http://beeradvocate.com/beer/profile/24134/85774/?sort=topr,American Pale Ale (APA),-0.135047535,-0.443959157,0.97996652,-0.409406048,-0.067685201,0.559753652,0.288180028
De Regenboog Speciale,Brouwerij Smisje,88,http://beeradvocate.com/beer/profile/322/28390/?sort=topr,Pumpkin Ale,-0.037391612,-0.418684573,0.38283376,-0.379119179,-0.228429132,-0.585690436,8.146078201
Johan The Barleywine,Sun King Brewing Company,88,http://beeradvocate.com/beer/profile/20672/65632/?sort=topr,English Barleywine,-0.70703223,0.13735627,0.13140944,0.938359636,-0.196280346,-0.220123174,-0.742363994
Dark Day IPA,Wormtown Brewing Co.,88,http://beeradvocate.com/beer/profile/22200/65824/?sort=topr,American Black Ale,-0.376526615,0.932767398,-0.313335126,-0.08259928,-0.297587689,0.500626393,-0.744134689
El Camino IPA,Port Brewing Company / Pizza Port,88,http://beeradvocate.com/beer/profile/5318/11882/?sort=topr,American IPA,-0.14685576,-0.775634156,1.13893019,-0.253165082,-0.238962523,0.802882915,-0.491762419
Hermann's Dark Lager,Vancouver Island Brewery,88,http://beeradvocate.com/beer/profile/492/11880/?sort=topr,Munich Dunkel Lager,-0.050533023,0.396054143,-0.721009106,0.404049645,0.331815586,-0.447115906,-1
De Graal Gember,Brouwerij De Graal,88,http://beeradvocate.com/beer/profile/2361/6141/?sort=topr,Herbed / Spiced Beer,0.252195578,-0.501409235,1.014934237,-0.536962351,-0.080413048,-0.254808395,2.303544277
Tumaltuous Rare,Minneapolis Town Hall Brewery,88,http://beeradvocate.com/beer/profile/1177/78789/?sort=topr,Wheatwine,-0.341747828,-0.180123451,-0.134980613,0.964937909,-0.241551085,-0.353169762,-0.746745559
