Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Who's Your Daddy? Bourbon Barrel-Aged Imperial Porter,Tyranena Brewing Company,96,http://beeradvocate.com/beer/profile/784/29219/?sort=topr,American Porter,-0.668316719,1.096496691,-0.867163385,1.176225067,-0.167716707,-0.819733682,-0.863881525
Great Lakes Barrel-Aged Blackout Stout,Great Lakes Brewing Company,97,http://beeradvocate.com/beer/profile/73/27143/?sort=topr,Russian Imperial Stout,-0.565126364,1.603929011,-0.867163385,0.800186177,-0.184702081,-0.922743006,-0.591644576
Ass Kisser Double IPA,Ass Kisser Ales,76,http://beeradvocate.com/beer/profile/27681/59622/?sort=topr,American Double / Imperial IPA,-0.330486671,-0.200253134,0.044179424,0.110085609,-0.270961741,0.915047674,-0.796194875
Point Cascade Pale Ale,Stevens Point Brewery,79,http://beeradvocate.com/beer/profile/786/17770/?sort=topr,American Pale Ale (APA),0.471457866,-0.76007594,0.027605147,-0.257280852,-0.152281094,0.59373095,-0.932064958
Hopinator,Holgate Brewhouse / Keatings Hotel,81,http://beeradvocate.com/beer/profile/2563/44241/?sort=topr,American Double / Imperial IPA,-0.565919929,0.159632956,0.143625083,0.038209562,-0.152281094,0.953605681,-0.932064958
Samuel Adams Latitude 48 IPA,Boston Beer Company (Samuel Adams),82,http://beeradvocate.com/beer/profile/35/57252/?sort=topr,American IPA,-0.323129381,-0.333544278,0.392239232,-0.217349715,-0.220098607,1.197806391,-0.524454709
Mission St. Pale Ale,Steinhaus Brewing Co.,82,http://beeradvocate.com/beer/profile/562/15286/?sort=topr,American Pale Ale (APA),0.442028709,-0.64011391,0.325942126,-0.257280852,-0.304870497,0.388088247,-0.796194875
Peak Organic Summer Session Ale,Peak Organic Brewing Company,84,http://beeradvocate.com/beer/profile/13884/58999/?sort=topr,American Pale Wheat Ale,0.449385998,-0.573468338,0.674001934,-0.624647312,-0.186189851,0.452351592,-0.320649584
SOS (Save Our Shore),Abita Brewing Co.,84,http://beeradvocate.com/beer/profile/3/60284/?sort=topr,German Pilsener,0.486172445,-0.64011391,0.11047653,-0.313184443,-0.067509204,0.272414226,-0.1847795
Short's Bellaire Brown Ale,Short's Brewing Company,85,http://beeradvocate.com/beer/profile/9629/19685/?sort=topr,American Brown Ale,-0.352558539,0.666139305,-0.569068809,0.477452069,-0.220098607,-0.074607835,-0.59238975
Improv (ImprovisaciÌ_n) Oatmeal Rye India-Style Brown Ale,Cigar City Brewing,85,http://beeradvocate.com/beer/profile/17981/48825/?sort=topr,American Brown Ale,-0.610063665,0.692797534,-0.171286171,-0.001721575,-0.135326716,0.490909599,0.766311083
Hopyard Pale,Garrison Brewing Company,85,http://beeradvocate.com/beer/profile/1879/50390/?sort=topr,American Pale Ale (APA),-0.036195097,-0.653443025,0.325942126,-0.361101808,0.000308308,1.184953722,-0.864129917
Triomphe Belgian IPA,Brewery Vivant,85,http://beeradvocate.com/beer/profile/24678/65517/?sort=topr,Belgian IPA,-0.050909676,-0.493493651,0.441962062,-0.257280852,-0.084463582,0.683699633,0.086960666
LTD Series,6,85,http://beeradvocate.com/beer/profile/5316/86044/?sort=topr,Euro Dark Lager,-0.330486671,1.212632997,-0.883980064,0.6611353,-0.287916119,-0.563009256,-1
Cold Hop British-Style Ale,Boulder Beer / Wilderness Pub,86,http://beeradvocate.com/beer/profile/130/36468/?sort=topr,English India Pale Ale (IPA),-0.153911727,-0.480164537,0.342516402,-0.097556304,-0.152281094,0.915047674,-0.932064958
Harvest Ale,Goose Island Beer Co.,86,http://beeradvocate.com/beer/profile/1549/38488/?sort=topr,Extra Special / Strong Bitter (ESB),-0.139197148,-0.40018985,-0.171286171,0.04619579,-0.135326716,0.876489667,-0.456519667
Natsumikan Ale,Baird Brewing Company / Fishmarket Taproom,86,http://beeradvocate.com/beer/profile/3599/24531/?sort=topr,Fruit / Vegetable Beer,-0.036195097,-0.733417711,2.182261102,-0.560757493,-0.270961741,0.323824902,-0.728259833
Schlafly Reserve,Barleywine Style Ale,89,http://beeradvocate.com/beer/profile/583/34514/?sort=topr,English Barleywine,-0.470275168,0.626151962,-0.187860448,0.637176618,-0.186189851,-0.357366552,-0.864129917
La Vache Folle,Milk Stout,91,http://beeradvocate.com/beer/profile/2807/35275/?sort=topr,American Double / Imperial Stout,-0.477632457,1.159316539,-0.535920256,0.581273026,-0.067509204,-0.563009256,-1
Melange No. 1,The Bruery,92,http://beeradvocate.com/beer/profile/16866/44747/?sort=topr,American Strong Ale,-0.492347036,1.106000081,0.74029904,0.309741294,-0.254007363,-0.961441993,-0.660324792
The Devil Made Me Do It! Coffee Imperial Oatmeal Porter,Tyranena Brewing Company,93,http://beeradvocate.com/beer/profile/784/35201/?sort=topr,American Porter,-0.536490772,0.932721594,-0.883980064,0.836832303,-0.304870497,-0.228839863,-0.864129917
Unibroue 17 Grande RÌ©serve,Unibroue,94,http://beeradvocate.com/beer/profile/22/76874/?sort=topr,Belgian Strong Dark Ale,-0.580634508,1.159316539,0.127050807,0.110085609,-0.050554826,-0.935736655,3.14403754
Flanders Fred (w/ Alan Sprints),De Proefbrouwerij (bvba Andelot),94,http://beeradvocate.com/beer/profile/3521/82986/?sort=topr,Belgian Strong Pale Ale,-0.153911727,0.159632956,1.502715762,-0.009707802,-0.169235473,-0.884325979,-0.116844459
Fat Tug IPA,Driftwood Brewery,96,http://beeradvocate.com/beer/profile/18858/62911/?sort=topr,American IPA,-0.146554437,-0.493493651,1.171230231,-0.393046717,0.017262687,0.59373095,-0.796194875
Pamola Xtra Pale Ale,Baxter Brewing Co.,81,http://beeradvocate.com/beer/profile/23922/65518/?sort=topr,American Pale Ale (APA),0.608311489,-0.707293618,-0.305148361,-0.226746988,-0.153825209,0.436876885,-0.525320911
61,Dogfish Head Brewery,83,http://beeradvocate.com/beer/profile/10099/91677/?sort=topr,American IPA,-0.074670102,-0.161795361,0.654408663,-0.386180598,0.015409749,0.539510948,-0.796566105
TrÌ_egs Java Head Stout,TrÌ_egs Brewing Company,85,http://beeradvocate.com/beer/profile/694/52128/?sort=topr,Oatmeal Stout,-0.625461708,0.742933456,-0.354780621,0.578392747,-0.103054722,-0.050634916,-0.796566105
Summer Love,Victory Brewing Company,86,http://beeradvocate.com/beer/profile/345/59987/?sort=topr,American Blonde Ale,0.667062593,-0.707293618,-0.106619322,-0.402123959,-0.221519192,0.436876885,-0.118453121
Linchpin White IPA,Green Flash Brewing Co.,86,http://beeradvocate.com/beer/profile/2743/81109/?sort=topr,Belgian IPA,-0.030606774,-0.614159769,0.886025876,-0.689104459,-0.27228968,1.027022748,1.305584145
Black Boss Porter,BOSS Browar Witnica S.A.,86,http://beeradvocate.com/beer/profile/5504/17055/?sort=topr,Baltic Porter,-0.46389617,1.168688193,-0.189339755,0.490704261,-0.339983663,-0.602293005,-0.525320911
Thomas Hooker Chocolate Truffle Stout,Thomas Hooker Brewing Company,86,http://beeradvocate.com/beer/profile/696/78144/?sort=topr,Milk / Sweet Stout,-0.61811782,1.115468851,-0.917279567,0.937118371,-0.323060167,-0.371366363,-0.932188702
Houblonium P38,Bullfrog Brewery,87,http://beeradvocate.com/beer/profile/1114/46891/?sort=topr,Belgian IPA,-0.23623564,-0.321453387,0.786761356,-0.346322196,-0.306136671,0.757608332,0.763093758
Straffe Hendrik Brugse Tripel Bier 9å¡,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan,88,http://beeradvocate.com/beer/profile/268/47909/?sort=topr,Tripel,0.14564654,-0.441196907,0.62132049,-0.099200099,0.015409749,-0.397024879,1.237772847
ÌÏber Pils,Rogue Ales,88,http://beeradvocate.com/beer/profile/132/21578/?sort=topr,German Pilsener,0.52752872,-0.76051296,-0.272060188,-0.226746988,-0.255366184,0.654974269,-0.389698314
Hog Heaven Barley Wine,Avery Brewing Company,89,http://beeradvocate.com/beer/profile/30/1490/?sort=topr,American Barleywine,-0.449208394,-0.13518569,0.406247364,0.203723762,-0.255366184,0.616486495,-0.796566105
Sweet Nikki Brown,Half Pints Brewing Company,90,http://beeradvocate.com/beer/profile/14078/33456/?sort=topr,American Brown Ale,-0.456552282,0.689714114,-0.354780621,0.171837039,-0.238442688,0.436876885,-0.660943508
Our Finest Regards,Pretty Things Beer &amp; Ale Project,91,http://beeradvocate.com/beer/profile/18371/64058/?sort=topr,English Barleywine,-0.485927835,0.716323785,-0.222427928,0.530562664,-0.119978217,-0.384195621,-0.254075718
Wipeout I.P.A.,Port Brewing Company / Pizza Port,92,http://beeradvocate.com/beer/profile/5318/33243/?sort=topr,American IPA,-0.243579528,-0.693988783,1.316172128,-0.441982362,-0.018437243,0.988534974,-1
Sea Legs Baltic Porter,Uinta Brewing Company,92,http://beeradvocate.com/beer/profile/1416/88338/?sort=topr,Baltic Porter,-0.529991163,1.315041384,-0.569853748,0.522590983,-0.153825209,-0.435512652,-1
Hopworks IPA,Hopworks Urban Brewery,93,http://beeradvocate.com/beer/profile/16353/39201/?sort=topr,American IPA,-0.015918998,-0.600854934,0.803305443,-0.346322196,-0.373830655,1.001364232,-0.932188702
Ace Of Spades,Hopworks Urban Brewery,94,http://beeradvocate.com/beer/profile/16353/52144/?sort=topr,American Double / Imperial IPA,-0.46389617,-0.547635592,1.101099002,-0.027454974,-0.187672201,0.808925364,-0.728754806
Leon,Cigar City Brewing,97,http://beeradvocate.com/beer/profile/17981/85368/?sort=topr,English Barleywine,-0.706244477,0.609885101,0.406247364,0.682024594,-0.153825209,-0.627951521,-0.118453121
Bell's Black Note Stout,"Bell's Brewery, Inc.",100,http://beeradvocate.com/beer/profile/287/37265/?sort=topr,American Double / Imperial Stout,-0.764995582,1.674271944,-0.636030094,0.897259969,-0.306136671,-0.807561132,-1
Kuhnhenn Bourbon Barrel Fourth Dementia,Kuhnhenn Brewing Company,100,http://beeradvocate.com/beer/profile/2097/34313/?sort=topr,Old Ale,-0.610773932,1.075554345,-0.636030094,1.000891816,-0.170748705,-0.807561132,-0.796566105
Blonde Bombshell,Indigo Imp Brewery,80,http://beeradvocate.com/beer/profile/18915/46761/?sort=topr,American Blonde Ale,0.106910869,-0.535177427,1.212876868,-0.347510701,0.587916228,-0.551792381,0.286072097
Hop Syndrome Lager,Epic Brewing Co.,80,http://beeradvocate.com/beer/profile/22893/71254/?sort=topr,American Pale Lager,0.568734608,-0.575019362,0.040382408,-0.498697246,-0.138470983,0.549517769,-0.593871969
Cornucopia,Peace Tree Brewing Co.,82,http://beeradvocate.com/beer/profile/21818/60959/?sort=topr,Saison / Farmhouse Ale,0.773989604,-0.455493558,-0.075215637,-0.275896022,-0.054007354,-0.500568653,0.692200128
Twilight Summer Ale,Deschutes Brewery,84,http://beeradvocate.com/beer/profile/63/17984/?sort=topr,American Blonde Ale,0.473437646,-0.721106456,0.535802602,-0.474825686,-0.341183693,0.575129633,-0.526183964
Short's Kind Ale,Short's Brewing Company,85,http://beeradvocate.com/beer/profile/9629/54564/?sort=topr,American Pale Ale (APA),-0.0103777,-0.482054848,0.535802602,-0.562354738,-0.087792805,1.151396572,-0.593871969
Evil 8å¡ Belgian-Style Dubbel Ale,Blue Mountain Brewery,85,http://beeradvocate.com/beer/profile/16352/40686/?sort=topr,Dubbel,-0.494193047,0.713203196,-0.042187624,0.217449546,-0.290505515,-0.103584762,0.962952149
Rodeo Clown,Karbach Brewing Co.,86,http://beeradvocate.com/beer/profile/26762/74067/?sort=topr,American Double / Imperial IPA,-0.47220144,-0.136758079,0.255064492,0.289064225,-0.324290967,0.639159293,-0.526183964
Autumn Maple,The Bruery,86,http://beeradvocate.com/beer/profile/16866/44932/?sort=topr,Fruit / Vegetable Beer,-0.596820545,0.434309653,-0.471551793,0.304978598,0.351418066,-0.80791102,5.498048492
Andechser Spezial Hell,Klosterbrauerei Andechs,87,http://beeradvocate.com/beer/profile/911/4528/?sort=topr,Munich Helles Lager,0.664031571,-0.641422587,-0.636691858,-0.148581036,-0.054007354,0.254981334,-0.120055933
Saga,Summit Brewing Company,89,http://beeradvocate.com/beer/profile/467/81072/?sort=topr,American IPA,0.194877295,-0.548458072,0.833054719,-0.435039753,-0.324290967,0.639159293,-0.796935985
FantÌ«me La Dalmatienne (Light),Brasserie FantÌ«me,90,http://beeradvocate.com/beer/profile/738/40247/?sort=topr,Saison / Farmhouse Ale,-0.032369307,-0.309406464,1.790867094,-0.347510701,0.081134453,-0.769493224,1.233704169
Santa's Little Helper,Port Brewing Company / Pizza Port,90,http://beeradvocate.com/beer/profile/5318/34203/?sort=topr,Russian Imperial Stout,-0.53817626,0.88585158,-0.488065799,0.535737009,-0.18914916,-0.09077883,-0.86462399
"Smuttynose IPA ""Finest Kind""",Smuttynose Brewing Company,92,http://beeradvocate.com/beer/profile/141/16403/?sort=topr,American IPA,-0.244954838,-0.588300007,0.766998693,-0.403211007,-0.18914916,1.343485551,-0.796935985
Fuller's 1845,Fuller Smith &amp; Turner PLC,92,http://beeradvocate.com/beer/profile/71/560/?sort=topr,English Strong Ale,-0.398896085,0.341345138,0.12295244,0.153792053,-0.307398241,0.293399129,-0.187743939
Sierra Nevada Bigfoot Barleywine Style Ale,Whiskey Barrel-Aged,93,http://beeradvocate.com/beer/profile/140/34129/?sort=topr,American Barleywine,-0.560167867,0.421029008,-0.587149838,0.543694196,-0.256720064,0.511099973,-0.86462399
Dark Horse Double Crooked Tree IPA,Dark Horse Brewing Company,93,http://beeradvocate.com/beer/profile/1471/22381/?sort=topr,American Double / Imperial IPA,-0.60415108,0.062451595,0.255064492,0.145834867,-0.324290967,0.959307592,-0.796935985
James Black Ale,Hill Farmstead Brewery,94,http://beeradvocate.com/beer/profile/22511/59583/?sort=topr,American Black Ale,-0.516184653,0.91241287,-0.091729644,-0.084923544,-0.408754596,0.703188953,-0.86462399
Ol' Jack Frost Imperial Stout,Minneapolis Town Hall Brewery,96,http://beeradvocate.com/beer/profile/1177/28004/?sort=topr,Russian Imperial Stout,-0.618812151,1.257709638,-0.521093812,0.567565755,-0.358076419,-0.21883815,-0.796935985
Barrel Aged Behemoth,Three Floyds Brewing Co. &amp; Brewpub,97,http://beeradvocate.com/beer/profile/26/34631/?sort=topr,American Barleywine,-0.73610072,0.447590298,-0.091729644,0.806281353,-0.239827338,-0.116390694,-0.390807954
Czar Jack Imperial Stout,Minneapolis Town Hall Brewery,97,http://beeradvocate.com/beer/profile/1177/20578/?sort=topr,Russian Imperial Stout,-0.662795365,1.536603182,-0.554121825,0.726709487,-0.206041886,-0.731075429,-0.932311995
AleSmith Speedway Stout,Barrel Aged,99,http://beeradvocate.com/beer/profile/396/31484/?sort=topr,American Double / Imperial Stout,-0.574828938,1.217867704,-0.686233877,0.830152912,-0.172256435,-0.667045769,-0.932311995
Podge Belgian Imperial Stout,Picobrouwerij Alvinne / Den Bierzolder,80,http://beeradvocate.com/beer/profile/6288/28242/?sort=topr,Russian Imperial Stout,-0.612186731,1.200585993,-0.159314189,0.405865904,-0.207482826,-0.437561608,-0.121652928
å_å_Å_atec,å_Å_ateckÌ_ Pivovar,81,http://beeradvocate.com/beer/profile/4106/27491/?sort=topr,Czech Pilsener,0.463446299,-0.681842989,-0.439542793,-0.181897242,-0.089448354,0.559488268,-0.054087769
Haymaker,Hook Norton Brewery Co. Ltd.,82,http://beeradvocate.com/beer/profile/3052/7270/?sort=topr,English Pale Ale,0.141488113,-0.469738315,0.087946343,-0.110412535,-0.123172489,0.495574814,-0.459478725
#'s Ale,Red Brick Brewing Company,83,http://beeradvocate.com/beer/profile/864/39408/?sort=topr,English Bitter,0.456129068,-0.655329905,-0.258218402,-0.380465873,0.028586119,0.700097866,-0.391913566
Innis &amp; Gunn Blonde,Lightly Oaked Beer,83,http://beeradvocate.com/beer/profile/10272/41267/?sort=topr,English Pale Ale,0.404908447,0.259371502,-0.604383148,0.048442369,-0.156896624,-0.29695201,-0.797304522
Squatters IPA,Utah Brewers Cooperative,84,http://beeradvocate.com/beer/profile/28908/3799/?sort=topr,American IPA,0.009777946,-0.708356073,0.714339692,-0.245439204,-0.359241434,0.891838226,-0.594609044
Dark Corner (Black Cap),Dark Horse Brewing Company,85,http://beeradvocate.com/beer/profile/1471/37486/?sort=topr,American Strong Ale,-0.378035323,0.657067766,-0.175798225,0.350266688,-0.359241434,-0.041298196,-0.459478725
Squatters Hop Rising Double IPA,Utah Brewers Cooperative,86,http://beeradvocate.com/beer/profile/28908/51785/?sort=topr,American Double / Imperial IPA,-0.392669786,-0.443225231,0.928632154,0.000785898,-0.342379367,0.802359391,-0.797304522
Penn Gold,Pennsylvania Brewing Company,86,http://beeradvocate.com/beer/profile/125/384/?sort=topr,Munich Helles Lager,0.741501096,-0.681842989,-0.52196297,-0.205725478,-0.038862151,0.227138309,-0.527043884
The People's Pint Imperial Stout,The People's Pint,87,http://beeradvocate.com/beer/profile/231/20964/?sort=topr,Russian Imperial Stout,-0.721945203,1.094533656,-0.390090686,0.596491789,-0.055724219,-0.220255866,-1
Gold Standard Export Kellerbier,Brooklyn Brewery,87,http://beeradvocate.com/beer/profile/45/80564/?sort=topr,Keller Bier / Zwickel Bier,0.617108161,-0.257633641,-0.373606651,-0.475778815,-0.156896624,0.367747907,-0.121652928
Allagash Hugh Malone,Allagash Brewing Company,88,http://beeradvocate.com/beer/profile/4/36527/?sort=topr,Belgian IPA,-0.195104535,-0.350429436,0.203334592,-0.28515293,-0.089448354,0.994099752,0.283738028
Not Just Another Wit,Mikkeller ApS,89,http://beeradvocate.com/beer/profile/13307/45770/?sort=topr,Witbier,0.119536419,-0.602303736,1.142924615,-0.563149013,-0.190620759,0.086528711,2.378257969
Blackstrap Stout,East End Brewing Company,90,http://beeradvocate.com/beer/profile/10485/20954/?sort=topr,American Stout,-0.648772888,1.160816367,-0.785707538,0.683861987,-0.089448354,-0.220255866,-1
Great Pumpkin Ale,Cambridge Brewing Company,90,http://beeradvocate.com/beer/profile/14/6523/?sort=topr,Pumpkin Ale,0.002460715,-0.602303736,-0.554931041,-0.277210185,-0.224344894,-0.335300083,10.35094678
Odell DeConstruction Golden Ale,Odell Brewing Company,91,http://beeradvocate.com/beer/profile/267/60731/?sort=topr,American Wild Ale,0.148805345,0.140062623,1.076988473,-0.388408618,-0.123172489,-0.808259639,1.567476056
Imperial Rye Porter (NÌügne Ì÷ / Terrapin Collaboration),NÌügne Ì÷,91,http://beeradvocate.com/beer/profile/7730/83358/?sort=topr,English Porter,-0.714627972,1.094533656,-0.835159645,0.620320025,-0.325517299,0.009832567,0.418868347
Callow Knife,Half Acre Beer Company,93,http://beeradvocate.com/beer/profile/18006/66407/?sort=topr,American Pale Ale (APA),-0.041442674,-0.602303736,0.829727941,-0.348694892,-0.291793164,0.930186299,-0.729739362
Pro-Am Porter,Wormtown Brewing Co.,93,http://beeradvocate.com/beer/profile/22200/60932/?sort=topr,English Porter,-0.495111027,1.280125246,-0.85164368,0.556778063,-0.224344894,-0.258603938,-0.932434841
Cuvee Delphine,De Struise Brouwers,93,http://beeradvocate.com/beer/profile/15237/47100/?sort=topr,Russian Imperial Stout,-0.575600573,1.372921041,-0.027441905,0.397923159,-0.140034556,-0.693215423,-0.729739362
Anna,Hill Farmstead Brewery,94,http://beeradvocate.com/beer/profile/22511/64916/?sort=topr,Saison / Farmhouse Ale,0.536618614,-0.482994857,0.335206876,-0.436065089,-0.140034556,-0.233038557,1.635041216
TrÌ_egs Nugget Nectar,TrÌ_egs Brewing Company,97,http://beeradvocate.com/beer/profile/694/15881/?sort=topr,American Amber / Red Ale,-0.304863008,-0.522764483,0.351690911,-0.189839987,-0.173758691,1.339232402,-0.729739362
Everett Porter,Hill Farmstead Brewery,100,http://beeradvocate.com/beer/profile/22511/61062/?sort=topr,American Porter,-0.524379953,1.293381788,-0.85164368,0.62826277,-0.156896624,-0.373648155,-1
Autumn Wheat Ale,Mayflower Brewing Company,79,http://beeradvocate.com/beer/profile/16105/61138/?sort=topr,American Dark Wheat Ale,-0.393770022,0.918716365,-0.424103941,0.236823566,0.009891218,-0.310985182,0.281412416
Eurotrash Pilz,Southern Tier Brewing Company,79,http://beeradvocate.com/beer/profile/3818/59327/?sort=topr,Czech Pilsener,0.723738251,-0.64272178,-0.588645672,-0.421229998,-0.023771823,0.543903574,-0.190686895
Common Ground,Fort Collins Brewing,80,http://beeradvocate.com/beer/profile/6372/52533/?sort=topr,American Amber / Red Ale,-0.02857124,-0.219280927,-0.670916538,0.902805485,-0.124760945,-0.413061451,-0.865114483
Notch Session Pils,Notch Brewing,80,http://beeradvocate.com/beer/profile/22723/67261/?sort=topr,Czech Pilsener,0.672610422,-0.64272178,-0.308924729,-0.349874792,-0.225750066,0.518384507,-0.527900689
Thomas Creek Up The Creek,Thomas Creek Brewery,84,http://beeradvocate.com/beer/profile/2454/37117/?sort=topr,American Double / Imperial IPA,-0.66401712,0.429112879,-0.078566305,0.403319046,-0.276244627,0.518384507,-0.797671724
St-Ambroise India Pale Ale,McAuslan Brewing,84,http://beeradvocate.com/beer/profile/194/71387/?sort=topr,English India Pale Ale (IPA),-0.087003045,-0.298676087,0.118883772,-0.191307669,-0.057434863,0.837372849,-0.730228965
Mugshot IPA,Jailhouse Brewing Company,85,http://beeradvocate.com/beer/profile/21635/57004/?sort=topr,American IPA,-0.108914972,-0.417768827,0.5302381,-0.326089724,-0.175255505,1.003246786,-0.865114483
Heavy Seas Cabernet Barrel Aged Below Decks,Heavy Seas Beer,88,http://beeradvocate.com/beer/profile/898/58430/?sort=topr,English Barleywine,-0.4302899,0.561438145,-0.029203786,0.641169731,-0.074266384,-0.566175855,-0.932557241
Double-Wide I.P.A.,Boulevard Brewing Co.,89,http://beeradvocate.com/beer/profile/423/39639/?sort=topr,American Double / Imperial IPA,-0.408377973,-0.351606194,0.628963139,-0.088239038,-0.242581587,0.977727719,-0.46045793
Kujo Imperial Coffee Stout,Flying Dog Brewery,89,http://beeradvocate.com/beer/profile/68/76710/?sort=topr,American Double / Imperial Stout,-0.685929047,1.037809105,-0.539283153,0.886948773,-0.293076147,-0.438580518,-0.797671724
Headwaters Pale Ale,Victory Brewing Company,89,http://beeradvocate.com/beer/profile/345/66281/?sort=topr,American Pale Ale (APA),0.387755372,-0.64272178,-0.029203786,-0.318161368,-0.242581587,0.786334714,-0.662786206
Bolita Double Nut Brown Ale,Cigar City Brewing,89,http://beeradvocate.com/beer/profile/17981/46368/?sort=topr,English Brown Ale,-0.510633632,0.958413945,-0.374741422,0.403319046,-0.141592465,-0.196149379,-0.46045793
2XIPA,Southern Tier Brewing Company,91,http://beeradvocate.com/beer/profile/3818/57908/?sort=topr,American Double / Imperial IPA,0.1394202,-0.550094094,0.826413216,-0.373659861,-0.259413107,0.582182175,-0.730228965
Beer Geek Breakfast,Mikkeller ApS,93,http://beeradvocate.com/beer/profile/13307/28877/?sort=topr,American Double / Imperial Stout,-0.656713145,1.262762058,-0.638008191,0.728381649,-0.276244627,-0.349263783,-1
The Worthy Adversary,Fulton Beer,93,http://beeradvocate.com/beer/profile/22167/57172/?sort=topr,Russian Imperial Stout,-0.656713145,1.342157218,-0.506374806,0.649098087,-0.309907668,-0.387542384,-0.932557241
PÌ©chÌ© Mortel (Imperial Stout Au Cafe),Brasserie Dieu Du Ciel,98,http://beeradvocate.com/beer/profile/1141/10325/?sort=topr,American Double / Imperial Stout,-0.627497242,1.249529531,-0.769641576,0.855235348,-0.293076147,-0.489618653,-0.932557241
Kaggen! Stormaktsporter,NÌ_rke Kulturbryggeri AB,100,http://beeradvocate.com/beer/profile/10902/42664/?sort=topr,Russian Imperial Stout,-0.642105194,1.553877644,-0.47346646,0.696668225,-0.175255505,-0.846885596,-0.797671724
Stormcloud IPA,Rahr &amp; Sons Brewing Company,77,http://beeradvocate.com/beer/profile/9969/35790/?sort=topr,American IPA,-0.081363266,-0.537699069,-0.260901157,-0.137371907,-0.126343655,1.343508709,-0.865358398
Samuel Adams Porch Rocker,Boston Beer Company (Samuel Adams),77,http://beeradvocate.com/beer/profile/35/81388/?sort=topr,Fruit / Vegetable Beer,0.538351991,-0.735828039,1.003779086,-0.351050426,0.310484517,-0.503278045,-0.932679199
Patriot Pale Ale,RJ Rockers Brewing Company,79,http://beeradvocate.com/beer/profile/4408/22791/?sort=topr,American Pale Ale (APA),0.195685908,-0.471656079,-0.047383713,-0.20859808,-0.075940405,0.681212769,-0.730716797
River Horse Hop Hazard Pale Ale,River Horse Brewing Co.,80,http://beeradvocate.com/beer/profile/877/3680/?sort=topr,American Pale Ale (APA),-0.044909427,-0.418821687,0.084011637,-0.161113965,-0.143144739,0.884996135,-0.528754395
Flyin' HI.P.Hay,Maui Brewing Co.,82,http://beeradvocate.com/beer/profile/16057/69371/?sort=topr,American IPA,-0.321958601,-0.418821687,0.379651174,0.076306611,-0.277553407,0.846786754,-0.461433594
Alpine Ale,Alpine Beer Company,83,http://beeradvocate.com/beer/profile/3120/10526/?sort=topr,American Pale Ale (APA),0.377955101,-0.735828039,0.149709312,-0.295652291,-0.24395124,0.732158611,-0.730716797
Dos Costas Oeste,Grapefruit Wood Aged,86,http://beeradvocate.com/beer/profile/17981/76386/?sort=topr,Saison / Farmhouse Ale,-0.19801555,-0.537699069,2.613372122,-0.358964445,-0.210349073,-0.732534332,1.625511229
Baird / Ishii / Stone Japanese Green Tea IPA,Stone Brewing Co.,87,http://beeradvocate.com/beer/profile/147/70910/?sort=topr,American Double / Imperial IPA,-0.263632459,-0.537699069,0.905232573,-0.303566311,-0.294354491,1.06330658,-0.394112793
Moinette Brune,Brasserie Dupont sprl,87,http://beeradvocate.com/beer/profile/637/1714/?sort=topr,Belgian Strong Dark Ale,-0.365703208,0.558614568,0.16613373,0.28207111,-0.327956658,-0.375913442,0.75034082
Wet Willy Scotch Ale,New England Brewing Co.,88,http://beeradvocate.com/beer/profile/357/41268/?sort=topr,Scotch Ale / Wee Heavy,-0.438610885,0.307651205,-0.162354644,0.748998243,-0.042338238,-0.465068664,-0.596075195
Terrapin Moo-Hoo Chocolate Milk Stout,Terrapin Beer Company,89,http://beeradvocate.com/beer/profile/2372/62984/?sort=topr,Milk / Sweet Stout,-0.526100098,0.928455313,-0.687936044,0.883536569,-0.227150157,-0.503278045,-1
Alaskan Barley Wine (Pilot Series),Alaskan Brewing Co.,93,http://beeradvocate.com/beer/profile/429/35924/?sort=topr,American Barleywine,-0.482355491,0.241608215,0.067587218,0.432437475,-0.24395124,0.159017894,-0.596075195
PannepÌüt,Old Monk's Ale,93,http://beeradvocate.com/beer/profile/15237/36198/?sort=topr,Quadrupel (Quad),-0.424029349,0.902038117,0.051162799,0.068392592,-0.00873607,-0.758007253,2.56800244
Society &amp; Solitude #3,Hill Farmstead Brewery,95,http://beeradvocate.com/beer/profile/22511/79796/?sort=topr,American Double / Imperial IPA,-0.139689408,-0.722619441,1.069476761,-0.216512099,-0.24395124,0.795840913,-0.798037598
Highland Kashmir IPA,Highland Brewing,80,http://beeradvocate.com/beer/profile/811/6372/?sort=topr,American IPA,-0.075743848,-0.564903059,0.213213111,-0.067831392,-0.211774436,0.856166674,-0.395206452
Point The Way IPA,Golden Road Brewing,82,http://beeradvocate.com/beer/profile/26932/74248/?sort=topr,American IPA,0.055253087,-0.789043907,1.0329517,-0.304823411,-0.195003679,0.665464619,-0.865601434
O'Dark:30 Cascadian Dark Ale,Oakshire Brewing,83,http://beeradvocate.com/beer/profile/16068/56070/?sort=topr,American Black Ale,-0.483289868,0.608540207,-0.54094639,-0.146828732,-0.010525355,1.085009141,-0.865601434
Evil Twin Freudian Slip,Evil Twin Brewing,85,http://beeradvocate.com/beer/profile/24300/78159/?sort=topr,American Barleywine,-0.65067484,0.476692649,-0.131077096,0.445651316,-0.245315949,0.398481741,-0.798402151
